"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
349 0.0826092803679109 2 165 "GO:0035239" "tube morphogenesis" 0.22534817346916
2512 0.00325690443909055 2 9 "GO:0035249" "synaptic transmission, glutamatergic" 0.0230143838534921
-521 0.481382890976232 3 12 "GO:0035262" "gonad morphogenesis" 0.690051011098976
-285 0.356388793002437 2 69 "GO:0035264" "multicellular organism growth" 0.584932957556825
1142 0.0231197492328809 2 26 "GO:0035265" "organ growth" 0.090847014632732
634 0.434099360538402 2 10 "GO:0035277" "spiracle morphogenesis, open tracheal system" 0.649811479752723
-1252 0.0583379932026197 3 15 "GO:0035278" "miRNA-mediated gene silencing by inhibition of translation" 0.178147563242743
-614 0.108630984372939 2 45 "GO:0035282" "segmentation" 0.272240395086362
-222 0.409930830747002 3 91 "GO:0035295" "tube development" 0.630660799295799
2401 1.75133918051629e-05 2 21 "GO:0035296" "regulation of tube diameter" 0.000341575057689017
88 0.860603160106514 3 26 "GO:0035307;GO:0035306" "positive regulation of dephosphorylation" 0.924823689374422
1822 0.00336934631829966 2 17 "GO:0035316;GO:0035317;GO:0090255" "non-sensory hair organization" 0.0234450347981685
-95 0.871267605311854 5 19 "GO:0035329" "hippo signaling" 0.92842514794637
467 0.227343446366146 2 44 "GO:0035330" "regulation of hippo signaling" 0.443144387858678
-303 0.57121060709254 3 23 "GO:0035331" "negative regulation of hippo signaling" 0.7577770450392
1478 0.00473224587044589 2 24 "GO:0035332" "positive regulation of hippo signaling" 0.0293377284590056
231 0.652814003049012 2 25 "GO:0035335" "peptidyl-tyrosine dephosphorylation" 0.813845059479516
1054 0.0729390483074402 6 19 "GO:0035418" "protein localization to synapse" 0.206673528183966
-823 0.229479299368878 4 14 "GO:0035435" "phosphate ion transmembrane transport" 0.444970020256634
-163 0.812286806578131 2 14 "GO:0035461;GO:0051180" "vitamin transport" 0.897613873935801
1132 0.0428905063718493 5 21 "GO:0035507;GO:0097056;GO:0006434;GO:0070127;GO:0032199" "tRNA aminoacylation for mitochondrial protein translation" 0.14352735266245
-2054 0.00384304227289921 2 13 "GO:0035518;GO:0036353" "histone H2A monoubiquitination" 0.0251066233574247
-497 0.437699004216282 4 16 "GO:0035520" "monoubiquitinated protein deubiquitination" 0.653734901769651
-1244 0.0600359961322685 4 15 "GO:0035561" "regulation of chromatin binding" 0.181466268852287
-633 0.323184392183001 2 16 "GO:0035616" "histone H2B conserved C-terminal lysine deubiquitination" 0.550031016505082
2007 0.00337902942998216 5 14 "GO:0035633" "maintenance of blood-brain barrier" 0.023451341914058
1907 6.41068473368682e-08 3 53 "GO:0035725;GO:0006814" "sodium ion transport" 2.34648624772756e-06
-222 0.706079728480476 4 19 "GO:0035774" "positive regulation of insulin secretion involved in cellular response to glucose stimulus" 0.83963589679026
-145 0.844624080308399 2 12 "GO:0035794;GO:1905710" "positive regulation of membrane permeability" 0.918457418554354
963 0.192679905062772 5 12 "GO:0035795;GO:1905709" "negative regulation of mitochondrial membrane permeability" 0.398698148017462
-1001 0.130375832306685 2 15 "GO:0035825" "homologous recombination" 0.306052818044549
32 0.967374279916262 3 11 "GO:0035865;GO:0035864;GO:0008211" "glucocorticoid metabolic process" 0.981870402746435
-275 0.657738540956222 4 17 "GO:0035904;GO:0060840;GO:0060976" "artery development" 0.814799512456717
-339 0.391259553578624 3 42 "GO:0035966;GO:0006986" "response to topologically incorrect protein" 0.617936500050027
-1 0.998849409506746 2 28 "GO:0035967;GO:0034620" "cellular response to topologically incorrect protein" 0.999428516680763
-934 0.24899071028073 2 10 "GO:0035970" "peptidyl-threonine dephosphorylation" 0.465246977531546
-384 0.56175818231046 5 15 "GO:0035973" "aggrephagy" 0.752389906332606
1562 0.0537456042812414 6 10 "GO:0036003" "positive regulation of transcription from RNA polymerase II promoter in response to stress" 0.168128070949618
-12 0.985534504984248 2 14 "GO:0036010" "protein localization to endosome" 0.991098305351114
518 0.293976380809493 2 27 "GO:0036098" "male germ-line stem cell population maintenance" 0.516779532580898
-171 0.7594685304421 2 21 "GO:0036099" "female germ-line stem cell population maintenance" 0.869121497578279
33 0.958482213214517 7 16 "GO:0036260" "RNA capping" 0.977505524316485
-667 0.387780120399539 2 11 "GO:0036296" "response to increased oxygen levels" 0.615655663522025
-854 0.0680242954529302 5 30 "GO:0036297" "interstrand cross-link repair" 0.197566214619815
-1216 0.0296201801113798 2 21 "GO:0036314" "response to sterol" 0.108417974325489
-1174 0.0864877814956337 4 14 "GO:0036315" "cellular response to sterol" 0.232959024351142
1435 0.0631660897427121 2 11 "GO:0036335" "intestinal stem cell homeostasis" 0.188580772952544
-1142 0.107968670735758 2 13 "GO:0036388" "pre-replicative complex assembly" 0.271394438575678
1314 0.0887853964444501 2 11 "GO:0036444" "calcium import into the mitochondrion" 0.236997581717853
-321 0.412232297187156 3 43 "GO:0036503" "ERAD pathway" 0.631947617948411
329 0.684451791516159 5 10 "GO:0038061" "non-canonical NF-kappaB signal transduction" 0.830920121277227
71 0.897044903242195 4 22 "GO:0038095;GO:0038093" "Fc receptor signaling pathway" 0.942549737107017
-497 0.41079872866769 5 18 "GO:0038179;GO:0038180" "neurotrophin signaling pathway" 0.630835748850614
-56 0.920584069465937 4 21 "GO:0039531" "regulation of cytoplasmic pattern recognition receptor signaling pathway" 0.957685715194293
94 0.908031789365138 2 10 "GO:0039535" "regulation of RIG-I signaling pathway" 0.948303211844961
77 0.85815280202079 2 35 "GO:0040003;GO:0042335" "cuticle development" 0.924823689374422
-194 0.150434194717234 3 376 "GO:0040008" "regulation of growth" 0.334966806903708
1994 2.21328198407274e-27 1 198 "GO:0040011" "locomotion" 6.57098829049151e-25
-663 0.131597753275735 3 34 "GO:0040014" "regulation of multicellular organism growth" 0.307099735155252
-811 0.253601433518839 4 13 "GO:0040018" "positive regulation of multicellular organism growth" 0.469709157718402
-1106 0.000176354276228731 4 76 "GO:0040029" "epigenetic regulation of gene expression" 0.00239197272123436
-1324 0.0453676165647028 4 15 "GO:0040034" "regulation of development, heterochronic" 0.149472591197147
651 0.359163658369496 2 13 "GO:0040036" "regulation of fibroblast growth factor receptor signaling pathway" 0.58840300132636
-178 0.718656461474427 3 27 "GO:0042026" "protein refolding" 0.843695107671208
1419 0.0223742824601183 2 17 "GO:0042045;GO:0042044" "fluid transport" 0.088437992209225
150 0.7262214852724 2 36 "GO:0042051" "compound eye photoreceptor development" 0.846624698362938
1896 0.0192436003843337 3 10 "GO:0042052" "rhabdomere development" 0.0797869580385235
-396 0.218023999243411 4 64 "GO:0042058;GO:1901184" "regulation of ERBB signaling pathway" 0.430251200870306
111 0.792704888571417 2 37 "GO:0042059;GO:1901185" "negative regulation of ERBB signaling pathway" 0.888266764894175
2318 0.00110563054378788 3 13 "GO:0042073" "intraciliary transport" 0.0105133267366591
-40 0.933571922706843 3 29 "GO:0042110" "T cell activation" 0.964991944863708
-823 0.0278621603344778 3 47 "GO:0042113" "B cell activation" 0.103543383051077
-307 0.678357262305778 2 12 "GO:0042129" "regulation of T cell proliferation" 0.826902648212153
-710 0.0838205427329351 3 39 "GO:0042147" "retrograde transport, endosome to Golgi" 0.227610254250409
689 0.112131869763752 3 35 "GO:0042149" "cellular response to glucose starvation" 0.278311468301323
121 0.810340733742234 5 26 "GO:0042159;GO:0042157;GO:0007625;GO:0006907;GO:0032429;GO:0048549;GO:0048548;GO:0002084;GO:0098734" "lipoprotein metabolic process" 0.897404463218884
-548 0.327004809998042 2 21 "GO:0042168;GO:0006783;GO:0006779;GO:0033014" "heme metabolic process" 0.552845954309454
-408 0.0248582493235812 5 203 "GO:0042176" "regulation of protein catabolic process" 0.0955701326512359
-590 0.0854407964489612 2 56 "GO:0042177" "negative regulation of protein catabolic process" 0.230603846577398
1043 0.0344820135008341 3 27 "GO:0042180" "cellular ketone metabolic process" 0.123223648826653
-311 0.606766139007443 2 18 "GO:0042219" "cellular modified amino acid catabolic process" 0.783605182903764
-205 0.661774683980463 3 30 "GO:0042220" "response to cocaine" 0.817579062220273
-166 0.795468368693222 3 16 "GO:0042246" "tissue regeneration" 0.888583395128883
222 0.763802639847016 4 12 "GO:0042254" "ribosome biogenesis" 0.870485825646445
973 0.188132935978691 2 12 "GO:0042255" "ribosome assembly" 0.392409223115007
1428 0.0645169202442465 4 11 "GO:0042273" "ribosomal large subunit biogenesis" 0.191118859082735
-1465 0.007328816506307 3 22 "GO:0042276" "error-prone translesion synthesis" 0.0398020278553909
-572 0.284080783597932 3 23 "GO:0042304" "regulation of fatty acid biosynthetic process" 0.504475107604696
-143 0.725014082888517 4 40 "GO:0042306" "regulation of protein import into nucleus" 0.846324870894765
237 0.711761062607817 3 16 "GO:0042308" "negative regulation of protein import into nucleus" 0.841515734198269
583 0.0280556976186069 2 94 "GO:0042330" "taxis" 0.104117811162386
-98 0.890549405098971 3 13 "GO:0042331;GO:0009453" "phototaxis" 0.938307575088506
-254 0.641604973471547 3 22 "GO:0042332;GO:0009629" "gravitaxis" 0.805245884976972
109 0.887423933144711 2 11 "GO:0042381" "hemolymph coagulation" 0.937066709627999
1105 3.59680798538392e-08 2 166 "GO:0042391" "regulation of membrane potential" 1.35361562492195e-06
498 0.436545493657005 3 16 "GO:0042401;GO:0009309" "amine biosynthetic process" 0.652741778987978
2128 0.000614412603317154 2 17 "GO:0042407" "cristae formation" 0.00670085908597321
92 0.858217549794601 5 25 "GO:0042417;GO:0006584;GO:0009712" "catechol-containing compound metabolic process" 0.924823689374422
1724 0.0118062676399696 2 14 "GO:0042430" "indole-containing compound metabolic process" 0.0562323478324399
610 0.0752859600211954 2 56 "GO:0042440" "pigment metabolic process" 0.210202805827204
877 0.0120354511243343 3 54 "GO:0042445" "hormone metabolic process" 0.0569180980605686
-264 0.680755855147717 2 16 "GO:0042446" "hormone biosynthetic process" 0.828736035228395
1563 0.0842276753093443 2 8 "GO:0042447" "hormone catabolic process" 0.228251874671976
78 0.810966289998217 4 62 "GO:0042462;GO:0042461" "photoreceptor cell development" 0.897404463218884
1144 0.0946573809541458 2 14 "GO:0042472" "inner ear morphogenesis" 0.247681109413335
-1215 0.0339316967802035 2 20 "GO:0042475;GO:0042476" "odontogenesis" 0.121698649391549
2649 0.000339474314813174 2 12 "GO:0042537" "benzene-containing compound metabolic process" 0.00414189666292603
-502 0.193947965664646 2 44 "GO:0042542" "response to hydrogen peroxide" 0.399402558734688
616 0.238846993202135 3 24 "GO:0042552" "myelination" 0.455856547025789
-757 0.21001316407127 3 18 "GO:0042558;GO:0006760" "pteridine-containing compound metabolic process" 0.418924876581283
339 0.184015526280026 3 102 "GO:0042593;GO:0033500" "carbohydrate homeostasis" 0.386548338223451
649 0.0735932831313339 2 50 "GO:0042632;GO:0055092" "cholesterol homeostasis" 0.207208906772312
119 0.806369838911363 2 28 "GO:0042659;GO:0010453" "regulation of cell fate commitment" 0.895097076683869
-795 0.200751958522044 4 17 "GO:0042675" "compound eye cone cell differentiation" 0.406293756787075
2331 1.16846236957144e-29 4 157 "GO:0042692;GO:0060361;GO:0031033;GO:0043519;GO:0007427;GO:0071689;GO:0007527;GO:0043520" "epithelial cell migration, open tracheal system" 4.46018778784984e-27
908 0.239543126460086 4 11 "GO:0042733" "embryonic digit morphogenesis" 0.4565329771051
558 0.0107079671850228 2 139 "GO:0042742;GO:0009617" "response to bacterium" 0.0528866697197429
426 0.240713360050146 2 50 "GO:0042744;GO:0042743" "hydrogen peroxide metabolic process" 0.457132976584215
210 0.433226450674037 3 92 "GO:0042752" "regulation of circadian rhythm" 0.649232235670795
1406 0.0236596017261065 2 17 "GO:0042753" "positive regulation of circadian rhythm" 0.0922134988054672
1068 0.132792391888237 4 13 "GO:0042755" "eating behavior" 0.308929102720534
81 0.885231832450204 -1 21 "GO:0042766" "obsolete nucleosome mobilization" 0.936768101507701
-2093 0.00463792875351944 -1 12 "GO:0042769" "obsolete DNA damage response, detection of DNA damage" 0.0289545458630933
-284 0.689692597001464 2 13 "GO:0042771" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator" 0.833118724768495
-930 0.250720423916853 3 10 "GO:0042795;GO:0009301" "snRNA transcription by RNA polymerase II" 0.466846670875144
1005 0.00727095276465472 3 47 "GO:0042886" "amide transport" 0.0397045039212027
1449 0.0735042702785232 2 10 "GO:0042908" "xenobiotic transport" 0.207176593021323
1776 0.00949355488149849 3 14 "GO:0042940" "D-amino acid transport" 0.048308782953362
884 0.231637329096738 4 12 "GO:0042987;GO:0042982" "amyloid precursor protein metabolic process" 0.447358836486777
-253 0.742793411690249 8 11 "GO:0042994" "cytoplasmic sequestering of transcription factor" 0.858824749474836
-131 0.717671591208362 2 50 "GO:0043001;GO:0006893;GO:0061951" "establishment of protein localization to plasma membrane" 0.843117696950041
362 0.549452898204056 2 18 "GO:0043010" "camera-type eye development" 0.741483911111736
1677 0.0384010498575714 3 10 "GO:0043030" "regulation of macrophage activation" 0.132739463414529
745 0.0167769273369941 2 68 "GO:0043043;GO:0006412" "peptide biosynthetic process" 0.0723031449104004
-256 0.69883865424307 -1 15 "GO:0043046" "obsolete DNA methylation involved in gamete generation" 0.836227892582841
-142 0.376130327424195 2 262 "GO:0043065;GO:0043068" "positive regulation of programmed cell death" 0.60470531581074
48 0.720829872966852 3 386 "GO:0043066;GO:0043069" "negative regulation of programmed cell death" 0.844021656690372
-101 0.427692834613523 2 426 "GO:0043085" "positive regulation of catalytic activity" 0.645282469840392
-285 0.108122543269854 4 214 "GO:0043086" "negative regulation of catalytic activity" 0.27152578535437
-89 0.682696083915409 2 141 "GO:0043087;GO:0043547" "regulation of GTPase activity" 0.829542490323771
1207 0.0087478377401095 2 31 "GO:0043094" "cellular metabolic compound salvage" 0.045742118280964
1518 0.0217226672236799 4 15 "GO:0043101" "purine-containing compound salvage" 0.0871516018343434
327 0.558518785868483 2 21 "GO:0043112" "receptor metabolic process" 0.750685209175345
-278 0.540382205547746 2 32 "GO:0043113" "receptor clustering" 0.735933360460539
553 0.0760045631171841 2 68 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 0.211546034009496
1013 0.0332970447062961 2 29 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 0.119743880828026
-24 0.964311239843199 2 22 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 0.980456481301761
-571 0.421353703454044 2 13 "GO:0043137" "DNA replication, removal of RNA primer" 0.640166998468329
-572 0.295231992915339 2 22 "GO:0043153;GO:0009648;GO:0009649" "entrainment of circadian clock" 0.517285170537565
490 0.271885931676223 8 33 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity" 0.488553604195607
-352 0.00612438464344996 3 418 "GO:0043161;GO:0006511;GO:0010498;GO:0019941;GO:0043632;GO:0051603;GO:0030163" "proteolysis involved in protein catabolic process" 0.0354206834790006
668 0.296869200480607 2 16 "GO:0043171" "peptide catabolic process" 0.518475264727471
1487 0.00947573850966569 3 20 "GO:0043173" "nucleotide salvage" 0.048308782953362
-421 0.158755519921634 2 74 "GO:0043200;GO:0001101" "response to acid chemical" 0.347985848425436
-524 0.517499497995646 2 10 "GO:0043201" "response to leucine" 0.71330059337633
13 0.984856289208488 2 15 "GO:0043217" "myelin maintenance" 0.990789158420587
-172 0.752918315524205 6 22 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.863432506043208
348 0.271550264568363 2 66 "GO:0043244" "regulation of protein-containing complex disassembly" 0.488307655487778
1004 4.6188953698817e-10 2 260 "GO:0043254" "regulation of protein-containing complex assembly" 2.41993890751449e-08
144 0.866311877787016 4 9 "GO:0043276" "anoikis" 0.927026566858993
256 0.70851603913109 2 14 "GO:0043277" "apoptotic cell clearance" 0.840656252249294
214 0.559255607186206 3 49 "GO:0043279" "response to alkaloid" 0.750920091659067
211 0.508053378786025 6 65 "GO:0043280;GO:2001056;GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.70733414953386
471 0.0551260280341929 2 110 "GO:0043281;GO:2000116;GO:0052548;GO:0052547" "regulation of peptidase activity" 0.171076361100306
427 0.221437773050449 4 54 "GO:0043312;GO:0043299" "leukocyte degranulation" 0.434740433204114
-384 0.44481857420763 2 26 "GO:0043388" "positive regulation of DNA binding" 0.659851656950751
-792 0.122337462370612 2 25 "GO:0043392" "negative regulation of DNA binding" 0.294558311476865
-389 0.170519646832645 2 82 "GO:0043393" "regulation of protein binding" 0.36421142792712
-942 0.016094782939451 2 43 "GO:0043405" "regulation of MAP kinase activity" 0.0702700327029625
-451 0.442925046778619 6 19 "GO:0043406" "positive regulation of MAP kinase activity" 0.658553591013083
-1146 0.0404104670487859 2 21 "GO:0043407" "negative regulation of MAP kinase activity" 0.137026355272025
-10 0.959226354671153 2 193 "GO:0043408" "regulation of MAPK cascade" 0.97754052462576
-610 0.0438853674545785 3 72 "GO:0043409" "negative regulation of MAPK cascade" 0.145847887858997
163 0.498531134812949 7 115 "GO:0043410" "positive regulation of MAPK cascade" 0.703106537638732
-169 0.299595365311887 3 255 "GO:0043414;GO:0032259" "methylation" 0.520753780489363
-320 0.281416757877095 6 75 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.50163147234663
-418 0.0393169107264584 2 162 "GO:0043434;GO:1901652" "response to peptide" 0.135137531574108
-199 0.687149426549533 3 27 "GO:0043457" "regulation of cellular respiration" 0.831390750892318
-414 0.393212704951211 2 28 "GO:0043462" "regulation of ATP-dependent activity" 0.61947895352055
-220 0.415567571747113 2 91 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.634512315261878
536 0.277596242968804 1 27 "GO:0043473" "pigmentation" 0.496145258336217
-657 0.336901461968324 -1 14 "GO:0043486" "obsolete histone exchange" 0.563682345885637
-258 0.269334029536047 5 122 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 0.487019832998823
-1085 0.0423328097240707 2 23 "GO:0043491" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.142280839726688
-594 0.299745252392455 2 20 "GO:0043506" "regulation of JUN kinase activity" 0.520753780489363
-386 0.601409447044521 2 12 "GO:0043507" "positive regulation of JUN kinase activity" 0.779718805918666
-1137 0.0296909563986125 2 24 "GO:0043516" "regulation of DNA damage response, signal transduction by p53 class mediator" 0.108528365933095
-1741 0.0142613517279189 4 13 "GO:0043518" "negative regulation of DNA damage response, signal transduction by p53 class mediator" 0.0648066867636043
407 0.091767292578223 4 114 "GO:0043524;GO:0043523" "regulation of neuron apoptotic process" 0.24253432815926
442 0.369867470583101 3 27 "GO:0043525" "positive regulation of neuron apoptotic process" 0.599688034828911
80 0.875701381242797 4 25 "GO:0043535" "regulation of blood vessel endothelial cell migration" 0.931037305400507
-562 0.447017028386123 2 12 "GO:0043536" "positive regulation of blood vessel endothelial cell migration" 0.662227929589773
1146 0.121067613383547 3 12 "GO:0043537;GO:0010596" "negative regulation of endothelial cell migration" 0.292488845353379
1302 0.0231120397022066 6 20 "GO:0043542" "endothelial cell migration" 0.090847014632732
-334 0.625649243970043 -1 14 "GO:0043552" "obsolete positive regulation of phosphatidylinositol 3-kinase activity" 0.796064180899026
1066 0.119345942581988 2 14 "GO:0043555" "regulation of translation in response to stress" 0.290430199070193
1158 0.152942365152689 2 10 "GO:0043558" "regulation of translational initiation in response to stress" 0.339138588952685
826 0.227500794869957 2 14 "GO:0043588" "skin development" 0.443144387858678
562 0.000202481678276012 3 296 "GO:0043603" "amide metabolic process" 0.00267837150670052
677 0.00256216117891036 3 132 "GO:0043604" "amide biosynthetic process" 0.0192847737184464
2233 0.000325756694458028 3 17 "GO:0043605" "amide catabolic process" 0.0039927609522562
577 0.233702274326325 4 28 "GO:0043618;GO:0043620" "regulation of DNA-templated transcription in response to stress" 0.449605482215957
-40 0.934641780776545 4 27 "GO:0043627" "response to estrogen" 0.96572422205527
323 0.675362176256848 4 11 "GO:0043647" "inositol phosphate metabolic process" 0.825279747390445
1359 1.11650127372462e-05 3 69 "GO:0043648" "dicarboxylic acid metabolic process" 0.00023676915899938
2290 0.00126941475021442 4 13 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.0116160144266196
-283 0.701809351384988 2 12 "GO:0043652" "engulfment of apoptotic cell" 0.836411501739825
-925 0.0412688865315443 2 32 "GO:0043666" "regulation of phosphoprotein phosphatase activity" 0.139486829229625
707 0.241921609520039 2 18 "GO:0043949" "regulation of cAMP-mediated signaling" 0.45812511739018
1512 0.000133820259587613 2 42 "GO:0043954;GO:0034331" "cellular component maintenance" 0.00194330290009838
-1286 0.00152711370302063 2 40 "GO:0043966" "histone H3 acetylation" 0.0130783583797151
-1708 3.24141156065821e-07 3 59 "GO:0043967" "histone H4 acetylation" 1.09633565697199e-05
-1228 0.0145553239781202 8 26 "GO:0043968" "histone H2A acetylation" 0.065403610916796
-787 0.26798965806397 2 13 "GO:0043982" "histone H4-K8 acetylation" 0.485470078879273
-1357 0.00949752795562915 2 24 "GO:0043984;GO:0043981" "histone H4-K16 acetylation" 0.048308782953362
-901 0.0918897794588832 2 23 "GO:0044030" "regulation of DNA methylation" 0.242618073828198
901 6.33881755056731e-07 2 205 "GO:0044057" "regulation of system process" 2.06552688964827e-05
2081 0.00115581962922367 4 16 "GO:0044058" "regulation of digestive system process" 0.010798426745754
2821 0.000135766403196323 2 12 "GO:0044062" "regulation of excretion" 0.0019471806145644
-1272 0.0733664690496728 2 13 "GO:0044070" "regulation of monoatomic anion transport" 0.207086982690871
-29 0.85832373888843 5 247 "GO:0044089" "positive regulation of cellular component biogenesis" 0.924823689374422
-174 0.206365826810234 3 359 "GO:0044092" "negative regulation of molecular function" 0.413971088015725
-1979 0.0145453648425215 9 10 "GO:0044154" "histone H3-K14 acetylation" 0.065403610916796
323 0.177376804078115 2 116 "GO:0044242" "cellular lipid catabolic process" 0.375257973473257
546 0.0607312981873572 2 78 "GO:0044272" "sulfur compound biosynthetic process" 0.182770783385769
-221 0.755633508582324 3 13 "GO:0044273" "sulfur compound catabolic process" 0.865803059576316
383 0.0264447925509271 2 226 "GO:0044283" "small molecule biosynthetic process" 0.100370008091019
-1136 0.109859691492953 2 13 "GO:0044321" "response to leptin" 0.274597844405211
2382 0.00203907245847641 2 11 "GO:0044331" "cell-cell adhesion mediated by cadherin" 0.0160719811476371
139 0.795265684550669 5 23 "GO:0044344;GO:0071774" "cellular response to fibroblast growth factor stimulus" 0.888583395128883
-465 0.171380970656093 2 57 "GO:0044403" "biological process involved in symbiotic interaction" 0.365466842452578
1063 0.0969634421153372 2 16 "GO:0044539;GO:0140354" "long-chain fatty acid import into cell" 0.25178456494867
-444 0.516203852881005 2 14 "GO:0044550" "secondary metabolite biosynthetic process" 0.71330059337633
-248 0.726959083384789 5 13 "GO:0044648;GO:0097692" "histone H3-K4 monomethylation" 0.8469306638909
866 0.0400695783230309 2 37 "GO:0044743;GO:0065002;GO:0071806" "protein transmembrane transport" 0.136065272647248
-1680 1.27308137966657e-15 2 151 "GO:0044772;GO:0044770" "cell cycle phase transition" 1.30833594094964e-13
-1369 0.000161509565624977 6 50 "GO:0044773;GO:0044774" "mitotic DNA integrity checkpoint signaling" 0.00221309517615353
-465 0.547270120421865 5 11 "GO:0044804" "nucleophagy" 0.739977152642273
-1487 0.00371483647275597 2 25 "GO:0044818" "mitotic G2/M transition checkpoint" 0.0246333928853171
-25 0.968526036997703 6 17 "GO:0044827;GO:0044788" "modulation by host of viral process" 0.982077345892534
-261 0.693613511692635 2 15 "GO:0045010" "actin nucleation" 0.834459839370878
107 0.852524683545271 2 20 "GO:0045022;GO:0098927" "vesicle-mediated transport between endosomal compartments" 0.923366823847979
1415 0.0135433814780304 3 20 "GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 0.0622855685185839
305 0.59504223630961 2 20 "GO:0045048" "protein insertion into ER membrane" 0.775586758741111
125 0.860637520123201 3 13 "GO:0045050" "protein insertion into ER membrane by stop-transfer membrane-anchor sequence" 0.924823689374422
999 0.000143448908976254 2 96 "GO:0045055" "regulated exocytosis" 0.00201734465676079
-72 0.843864147749671 3 49 "GO:0045056" "transcytosis" 0.918457418554354
299 0.712080743307566 2 10 "GO:0045071" "negative regulation of viral genome replication" 0.841521338397973
121 0.476502957604722 2 234 "GO:0045087;GO:0006955" "immune response" 0.686369758878608
207 0.240686204436816 2 215 "GO:0045088;GO:0002831" "regulation of response to biotic stimulus" 0.457132976584215
518 0.0521315853392742 2 93 "GO:0045089" "positive regulation of innate immune response" 0.164561950523963
878 0.199564439417088 4 14 "GO:0045104;GO:0045103" "intermediate filament cytoskeleton organization" 0.405194667266306
-630 0.341006632606058 5 15 "GO:0045124;GO:0046850;GO:0034103" "regulation of tissue remodeling" 0.569125373093933
1624 0.0222668425789587 2 13 "GO:0045161" "neuronal ion channel clustering" 0.0883309721119522
-1253 1.13309400623219e-06 2 100 "GO:0045165" "cell fate commitment" 3.22087998367278e-05
219 0.657755444748929 5 27 "GO:0045176" "apical protein localization" 0.814799512456717
759 0.016368038198448 2 66 "GO:0045185" "maintenance of protein location" 0.0709990228348264
2866 2.0699928117867e-06 4 18 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle" 5.36989698552711e-05
-1294 0.0207070094547072 3 21 "GO:0045190;GO:0002204;GO:0002312;GO:0002208" "B cell activation involved in immune response" 0.0837051879924019
704 0.120202922780357 2 32 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 0.291656138377845
738 0.281139141331634 5 14 "GO:0045199;GO:0035090" "maintenance of apical/basal cell polarity" 0.501471151961366
3304 1.50915179622331e-40 6 108 "GO:0045214" "sarcomere organization" 4.03245359950868e-37
859 0.00113766390828156 2 95 "GO:0045216" "cell-cell junction organization" 0.010666098115538
433 0.541882223904587 4 13 "GO:0045217;GO:0034334" "cell-cell junction maintenance" 0.737308492694387
96 0.860084886111331 2 22 "GO:0045292" "mRNA cis splicing, via spliceosome" 0.924823689374422
-538 0.0143028724039528 2 138 "GO:0045321;GO:0001775" "cell activation" 0.064885017085504
-538 0.313856196105282 2 23 "GO:0045324" "late endosome to vacuole transport" 0.537865151195622
1387 0.0111384903495482 3 22 "GO:0045332;GO:0034204;GO:0097035" "regulation of membrane lipid distribution" 0.0546743259715125
-85 0.868860199503334 3 25 "GO:0045428;GO:0080164" "regulation of nitric oxide metabolic process" 0.927967138158294
430 0.577805633333557 2 11 "GO:0045429;GO:1904407" "positive regulation of nitric oxide biosynthetic process" 0.760915057795596
-613 0.241307678425825 2 24 "GO:0045444" "fat cell differentiation" 0.457611154544929
-309 0.703071436180518 4 10 "GO:0045448" "mitotic cell cycle, embryonic" 0.837168840229209
-248 0.550837742882266 6 38 "GO:0045451;GO:0019094;GO:0007316;GO:0060811;GO:0060810" "intracellular mRNA localization involved in anterior/posterior axis specification" 0.742602648325638
727 0.114236201262872 2 31 "GO:0045454" "cell redox homeostasis" 0.281845918535913
-98 0.848397475812637 3 25 "GO:0045467" "R7 cell development" 0.920015444550067
-710 0.0175587367011145 5 74 "GO:0045471" "response to ethanol" 0.0743533192795213
-517 0.484057583958517 2 12 "GO:0045472;GO:0071362" "response to ether" 0.692399284977065
-153 0.77959333184747 3 22 "GO:0045475" "locomotor rhythm" 0.879257452034153
-1276 0.0724826562236323 3 13 "GO:0045476" "nurse cell apoptotic process" 0.205816851678582
211 0.775103075907 2 12 "GO:0045478;GO:0030723" "fusome organization" 0.877096584525797
904 0.0240709558665321 2 41 "GO:0045494" "photoreceptor cell maintenance" 0.0930790073449693
-1339 0.0428563181920827 2 15 "GO:0045500;GO:0007465" "sevenless signaling pathway" 0.14352735266245
313 0.647197390665192 3 14 "GO:0045570" "regulation of imaginal disc growth" 0.80808945226981
-829 0.15833253064821 6 19 "GO:0045577" "regulation of B cell differentiation" 0.347629023740359
